Time,Pm25,Pm100,Temp,Gas,Humidity,Pressure,Altitude
1707957505.601485,1,2,16.9462109375,236730,54.12077946575364,1004.4161944562894,73.80843748251912
1707957506.614642,1,2,16.876875,236407,54.28231567053848,1004.4089769059203,73.86895626844813
1707957507.6278765,1,2,16.8063671875,236407,54.469090035261246,1004.4084606069321,73.87328542221316
1707957508.6435602,1,2,16.7341015625,238687,54.63051824926918,1004.4034102471976,73.91563265397355
1707957509.6567569,1,2,16.6630078125,238687,54.817525332647904,1004.4019184154259,73.92814168614024
1707957510.669965,1,2,16.5923046875,237867,54.97941620913578,1004.3993096950877,73.95001588213134
1707957511.683205,1,2,16.5290234375,238851,55.16773020352677,1004.3947569347291,73.98819102049501
1707957512.696454,1,2,16.470234375,238687,55.344100818508096,1004.3921859983197,74.00974852127541
1707957513.7100468,1,2,16.4169140625,237867,55.54672239982392,1004.3965851887499,73.97286099621334
1707957514.7256606,1,2,16.364765625,237379,55.70520043667257,1004.3925414028356,74.00676842423856
1707957515.7390041,1,2,16.308515625,238358,55.882352505217234,1004.3991156961605,73.95164257062177
1707957516.753188,1,2,16.2503125,237541,56.04666934431191,1004.400851464165,73.93708809796773
1707957517.767381,1,2,16.196015625,239677,56.249851872265765,1004.4019274768789,73.92806570567447
1707957518.7814796,1,2,16.1364453125,237704,56.41427873863745,1004.403173075842,73.91762133840365
1707957519.7964792,1,1,16.0782421875,239181,56.572627097376,1004.4031490179559,73.9178230640658
1707957520.8111534,1,1,16.024921875,239677,56.73811553096943,1004.4023082873111,73.92487260298475
1707957521.825096,1,1,15.9747265625,239511,56.916927835262555,1004.401285701769,73.93344700435307
1707957522.8394582,1,2,15.926484375,240175,57.08334926394843,1004.3965032313572,73.97354821359065
1707957523.8531482,1,2,15.876875,240676,57.249724320115334,1004.403250093406,73.91697554523745
1707957524.867574,1,2,15.8329296875,239677,57.410562268364444,1004.3984314039354,73.95738038936835
1707957525.880785,1,1,15.7833203125,240175,57.59002661579946,1004.3983000064318,73.95848216325953
